https://google.com,https://bit.ly/xyz456,2025-07-22 12:10:00,0
"https://m.media-amazon.com/images/I/61DrogdFOmL._UF350,350_QL80_.jpg",https://bit.ly/3GSfogw,"2025-07-23 04:55:10",0
